id,bio,latest_tweet_text
334800870,"Community Leader for Lollipop Kids, just helping mindless, heartless, fearful, lost tourists find their way back home.",RT @hydroqueen: http://t.co/ksSRWSrKUM Why it's necessary to say no to Peter Penashue #cpc #ndp #lpc #labrador #newfoundland #cdnpoli
284495320,"Sergio Henriquez, Papá orgulloso de 3 hijos Andy, Cony y Fran
Segunda Opinion desde Chillán, Chile.   
  http://www.radiostellarfm.cl","Nuevo presidente d #CPC se refiere a salario mínimo: ""Hay q buscar un equilibrio""// Jamas se queman ..nunca proponen...equilibrio de quien?"
502163458,We create opportunities for people to demand action from governments on climate change.   ,RT @TorranceCoste: Resounding 'No' to #tarsands pipelines from FNs - will #CPC listen? http://t.co/FleFJhJgrI #NGP #KinderMorgan #climat ...
125848560,LEED AP Scientific and engineered coordination for critical applications based integrated design. ,RT @deepgreendesign: #German #Environment company dumps #Tarsands project 2 save image &amp; reputation. Seems #CPC is concerned about n ...
215501705,"Teacher, Writer, Pontificator","RT @jasbirsandhu: ""Tough on crime"" is really just tough on taxpayers. Misguided #CPC agenda is costing you billions: http://t.co/XlnlEIU ..."
124295860,"Feminist, education, and social justice activist. Challenging patriarchy one day at a time. ",WATCH: #NDP MP says #CPC Harper Tories are afraid.. of librarians #cdnpoli http://t.co/GwoCiuwbUU via @HuffPostCanada #cdnpoli
310400113,You can be Brave or you can be a Slave. If your not speaking out you get whats owed. Your Children will judge you not I.,"RT @FletJan: @jasbirsandhu If Harper was really tough on crime, he'd start with his Cabinet and Senate Reps. #cdnpoli #harper #CPC #frau ..."
833988769,"Member of Parliament for Portage-Lisgar, Manitoba and Parliamentary Secretary to the Minister of Public Safety","I have posted a new photo of #CPC Women's Caucus and @pmharper on my website, click the link to view the photo http://t.co/2xrl6banZx"
97931967,"Political Junky, Organizer, Writer, Sith, Knight of Rohan. Lover of #economics, #defence, #prolife, #Israel,  #liberty #tcot ",Sacre bleu! Another #cpc senator is in the news...
16438512,"Counselling
Art Therapy



Education: MEd Dip AT BASc
Vulnerable Screening Police Check Completed #ldnont",RT @shawnwlewis: Dispelling myths on #CPC budget/economic/jobs record: http://t.co/tZYz9Vz9zl
252824869,"Pro-life activist, Project Manager at Campaign Life Coalition, political observer","Bathroom Bill C279, Consequence #6: Will cause undue economic hardships for business &amp; government. #prolife #cpc http://t.co/f0kFkbS7rq"
632320063,We rent and sell safe and efficient portable welding shelter systems. #oil #pipeline #oilsands #welding #energy #industrial #shelter #oilpatch,"GHG Myth busting: 

Coal vs. the #Oilsands

#cdnpoli #ndp #cpc #tarsands #forwardonclimate #nokxl #keystonexl http://t.co/RjvrUJnIUw"
15608428,Every which way but loose.  Long time Barrhaven Residents. Thinks our MP is a photo-op seeking borg designed by Steven Harper. Enjoy life,"RT @jasbirsandhu: ""Tough on crime"" is really just tough on taxpayers. Misguided #CPC agenda is costing you billions: http://t.co/XlnlEIU ..."
266048357,"the national political arm of the #prolife movement in Canada, advocating for legal & cultural change with respect to protecting human life and the family","RT @JackFonsec: Bathroom Bill C279, Consequence #6: Will cause undue economic hardships for business &amp; government. #prolife #cpc htt ..."
34296179,"Me gusta la lluvia, el olor a pasto cortado y a pan tostado, esposa de @KennethIriarte. Lo mejor la familia y amigos. 
Mi lema: garra-patada.",el minito de la CPC es de antología.. un poquito de por favor para él #CPC #Chile
365574202,"Catholic, politically right of center, libertarian ","RT @JackFonsec: Bathroom Bill C279, Consequence #6: Will cause undue economic hardships for business &amp; government. #prolife #cpc htt ..."
591378710,,RT @La_Segunda: #Economia Andrés Santa Cruz fue elegido nuevo presidente de la #CPC: http://t.co/dFRpTJSlRg
90606540,curious about the world; food a great lens to understanding; author BURMA: Rivers of Flavor,RT @NadineLumley: How can public trust in Canadian democracy in the face of so much #cpc Conservative election corruption? http://t.co/N ...
983481974,Keep on rolling,This country has #JobsCrisis that must be solved #Congress NEEDS to pass #JobsBillNOW #JobsNotCuts #JobsAreTheAnswer #Jobs #back2work #cpc
411940861,,"Bernier vs. Flaherty. Hopefully the #cpc will eat their own. ""MPs criticize Flaherty's mortgage move"" http://t.co/Y2LBv0vdTn #mgcr331_01"
50664739,"I am a Canadian IP, technology and privacy lawyer. Comments on law, technology, politics and other stuff. All opinion personal, yadda, yadda","Go out of the country for a day and leader of #NDP is telling #CPC government to ""let market decide"". Has there been some kind of wormhole?"
618163102,"Sham law student. Mere puff. Mediocre commentary on MLB, politics, and life.",@DivoGiulio and the hypocrite #CPC derides @JimFlaherty for meddling with Manulife while supporting #CHMC market distortion #Canpoli
915413804,"Online advertising agency specializing in international, multilingual: #PPC #Analytics #SocialMedia #WebDesign #GraphicDesign           Español: @aimexpertosppc",More Updates from #Google about #EnhancedCampaigns for #Display http://t.co/ANvOWgY2Jk #insideadwords #adwords #ppc #cpc
40674652,Sic transit gloria mundi,RT @Bobby_B44: @DivoGiulio and the hypocrite #CPC derides @JimFlaherty for meddling with Manulife while supporting #CHMC market distorti ...
300669060,AskChewis ,@RealTroySant #CPC http://t.co/aIf6SzrfOI
360988971,R e l i c s | o f | H e a r t,"RT @Wendego1763: So Harper and the #CPC have tabled a bill to scrap the Indian Act. Funny, we (and our bands) do not remember being cons ..."
1007314507,"If we must die, we die defending our rights-sitting bull #idlenomore","RT @Wendego1763: So Harper and the #CPC have tabled a bill to scrap the Indian Act. Funny, we (and our bands) do not remember being cons ..."
311969504,"We are in this together, brothers and sister. Much love to all. We do not forgive, We do not forget. Expect us.","RT @Wendego1763: So Harper and the #CPC have tabled a bill to scrap the Indian Act. Funny, we (and our bands) do not remember being cons ..."
484317938,Savin' Lakes for the MangiaCakes. We love Israel and hate the Injuns. Yo muffuggas don't mess with the Clementine! I'll pop a pricey gazebo on your front lawn!,"Guy names Tom Clement has been shot in Colorado. So close, 2 letters and a few thousand miles... #cdnpoli #pcpo #onpoli #cpc #canpoli #lpc"
281639257,"@univofscranton Grad, recruiting for @2Uinc! @Giants fan, #HigherEd & #hashtag enthusiast, Charm City citizen, lover of Italian food & Dancer at heart",do you love online #marketing campaigns &amp; #highered? we're hiring! Digital Marketing Coordinator @2Uinc http://t.co/LWan7dd6y2 #jobs #cpc
818034576,"American Indian Irish writer, painter, naturalist, runner. Full of ❤ Powhatan-Cherokee Learning Lakota","RT @Wendego1763: So Harper and the #CPC have tabled a bill to scrap the Indian Act. Funny, we (and our bands) do not remember being cons ..."
17314758,A future to believe in | Un avenir prometteur,"Memo to #CPC: @ThomasMulcair did raise the issue of tax evasion with US gov, businesses &amp; in public comments. Nice of you to ask. #cdnpoIi"
468782243,"More on the Groucho side of Marxist-Lennonism but I still rep peace & love with the best of 'em --- All eyes on news, politics and other fun stuff... ",#CPC = #fakegov ...but we knew that already. They're in power as a result of #fraud after all. #elxnfraud #cdnpoli #robofraud
500001852,"adjoint parlementaire pour @PLDusseault , Maîtrise en études de conflits, Dénonce l'inégalité, Croit en une démocratie en santé, joyeux luron, amant de musique.",since when the #CPC are now the defenders of a positive approach? I am confused! #cdnpoli #whatthe?
413381411,,Ugh this is soo hard #cpc #healthscience or #leadership??? #Help #muchneeded
18757095,"New Democrat activist, now living the dream in Ottawa by way of Kingston!","RT @PaulDewar: Memo to #CPC: @ThomasMulcair did raise the issue of tax evasion with US gov, businesses &amp; in public comments. Nice of ..."
65254904,Assistant to Official Opposition Foreign Affairs Critic @PaulDewar. Opinions are unintentional.,#NDP's @PaulDewar calls on #CPC to apologize for blaming #Turkey for Con inaction on #Syria refugees. #cdnpoIi
44280511,"RAPPER\BEATMAKER\DJ 

YARDI BLACK/MYKILL DARCSHYNE
http://t.co/DjPHwovY
DJ DIGI HENDRIX
http://t.co/lCX6LQYi",since when the #CPC are now the defenders of a positive approach? I am confused! #cdnpoli #whatthe?
18584466,"I'm a writer who lives in Ottawa, Canada (for now).

I write fiction, but I feel very much planted in the world as it is.","RT @KiavashNajafi: Turkey's ambassador to Canada described #CPC's line on Syrian refugees as ""a misrepresentation."" #cdnpoIi"
1164339799," À gauche toute,anti-extrêmiste et anti-racisme. Défendeurs des droits humains et des animaux. Anonymous supporter! English,Français algunos españoles",RT @TxAnon: #Kitchener #Waterloo Protests @pmharper and the #CPC April 6 2013 - https://t.co/2TyiaR5Cu8  #CdnPoli #KWAwesome http://t.co ...
275210802,"An irascible, yet good humoured straight-shooter who loves history, politics and golf!",RT @Nonanon_anon: All you need to know about the #cpc is that they are actively defending a cheat who was forced to resign in disgrace.  ...
389475975,"Mystic, Seeker of Truth, Lover of Music!  Freelance Digital Audio Specialist & DJ.  Check out my music alias @BWaterMusic.",RT @TxAnon: #Calgary Protests @pmharper &amp; the #CPC April 6 2013 https://t.co/Pyespgtsxy #CdnPoli #OccupyCanada #A6 #OccupyCalgary ht ...
590528384,Un vieux révolté contre les tours d'ivoire. Largent est le noyau de tout pècher !! JE PAIE MES TAX!!,"RT @theMcBane: #Canada Protests @pmharper and the #CPC April 6, 2013 http://t.co/5yAJ7FyP8M #CdnPoli #OccupyCanada #OpFuckHarper #A6 STE ..."
420318827,Culture et communication scientifiques... j'en suis curieux !,RT @kennedystewart: Minister Oliver just said in QP that #NDP rejects science and #CPC bases its decisions on science and fact. Let's se ...
883423585,Canadian Anonymous members looking to push Canada in the right direction.,RT @TxAnon: #Canada Protests @pmharper and the #CPC April 6/13 http://t.co/sDUrvcjEjW  #CdnPoli  #OccupyCanada #OpFuckHarper #A6 STEAL T ...
1173231918,New national non-partisan organization advocating for the transparent use of evidence in public policy. From the organizers of @DeathofEvidence ,RT @kennedystewart: Debate on #ndp opposition day motion on science will start in a few minutes. Will #cpc support? @CPAC_TV livestream: ...
66766337,"Culbert Healthcare Solutions, a professional services firm serving healthcare organizations in operations mngmt, revenue cycle, clinical transformation & IT. ",Culbert is seeking ICD-10 Consultants! Email mgilberg@culberthealth.com for more information.  #ICD-10 #CPC #RevenueCycle
416083105,I'm in an endless pursuit in acquiring knowledge. So please drop some off. All opinions are my own! ,@keithellison @RepRaulGrijalva  #CPC thanks for wanting to create a jobs for people like me #Back2Work
267358228,My relatives are conservatives from western Oklahoma. I moved to Canada and became a French-speaking liberal... call me confused.,@BillTieleman Pretty cynical article... but the #CPC has never lacked for cynicism.
286424432,"Non-partisan news tracking, trends, and commentary for critical thinkers.",Canadian Trends: Dancing with interest rates http://t.co/XkYhX1aGXX #cdnpoli #uspoli #cfer #cpc #ndp #lpc #gpc
1058502702,,Penashue was in so many conflicts of interest it's hard to keep track of them all. http://t.co/CHf4pgEdOs #cdnpoli #CPC  A MUST READ!
27371671,"Northern Insight is commentary about political and social issues, focused on Western Canada.",RT @kennedystewart: Minister Oliver just said in QP that #NDP rejects science and #CPC bases its decisions on science and fact. Let's se ...
97474079,Editor-In-Chief and Queen's Park Bureau Chief for ontarionewswatch.com; political and investigative journalist; democratic cog. go leafs! RT's not endorsements.,"The Salon:Rick Anderson, Anne McGrath &amp; Richard Mahoney-Will Obama approve Keystone? http://t.co/fPE699wsYG #cdnpoli #LPC #NDP #CPC #onpoli"
17929477,Geek rock hippie stoner. Epilespy. Nursing student. Fetch slave to one yellow lab.,RT @kennedystewart: Debate on #ndp opposition day motion on science will start in a few minutes. Will #cpc support? @CPAC_TV livestream: ...
89715294,Your one-stop source for all of Ontario's daily and breaking news.,"The Salon:Rick Anderson, Anne McGrath &amp; Richard Mahoney-Will Obama approve Keystone? http://t.co/e1KE1AXKen #cdnpoli #LPC #NDP #CPC #onpoli"
577083469,This is the official feed for the Newmarket-Aurora Federal Green Party Association,"No respect for science, no respect for the Environment  #cpc #ela #cdnpoli http://t.co/Cjjrc2kWR9"
142408161,"A dedicated do-gooder, I try to see things from all sides, challenge norms & think critically. Eco-nerd & comms consultant. Into #cdnpoli & improving democracy.","RT @DianeOrihel: Thanks @brucehyer for tabling #SaveELA petitions today. When will the #CPC listen? Over 30,000 Canadians have signed."
72663989,"Member of Parliament for London-Fanshawe
NDP Critic for Pensions","RT @samdinicol: In #QP, @irenemathyssen calls on #CPC to abandon their plan to raise OAS eligibility to 67. http://t.co/MVheIYR9QO #ndp  ..."
116476946,"James also appears in Reaney’s Pick and It's On, two weekly http://lfpress.com videos. He is a member of the Jack Richardson Music Awards steering committee.","RT @samdinicol: In #QP, @irenemathyssen calls on #CPC to abandon their plan to raise OAS eligibility to 67. http://t.co/MVheIYR9QO #ndp  ..."
327394273,,"Thanx, Irene! RT @samdinicol @irenemathyssen calls on #CPC to abandon plan to raise OAS eligibility to 67. http://t.co/jRBqsTKpWb  #cdnpoli"
514960977,"Author, foodie, BA History, polyglot, world traveler, footie fan, T1 diabetic. Retweeter of news, history, culture, and politics.",RT @davidakin: .@JamesMoore_Org says Canada Council for the Arts has had its budget boosted 20% under #CPC govt. #CHPC
198405522," Call me the Schwab. Interviewed Hunter Pence. Writer for @HornSports and Cowboys24x7  #UTAMavs#UTAMavsForFootball #MavericksOnTheRise Rowlett, TX","#UTA plays at the #CPC at 7:30 against Oral Roberts! Join, UTA students, this is a postseason game! #BuckEm"
277060347,"Adjoint parlementaire de @marjboutinsweet, députée d'Hochelaga (NPD). Les propos tenus ici n'engagent que moi.",@Cash4TO #NPD dépose une motion au #CHPC pour inviter Daniel Caron de BAC au #CHPC. Le #CPC demande le huis clos #polcan #DéjàVu
